376,376,0  ,340,340,340,0  ,317,317,0  ,326,326,326,326,326,326,0  ,370,370,370,0  ,366,366,366,0  ,386,386,386,0  ,382,382,382,0  ,352,352,352,352,0  ,351,351,351,351,351,0  ,350,350,350,350,350,350,350,350,0  ,393,393,0  ,391,391,0  ,388,388,0  ,385,385,385,0  ,349,349,349,0  ,365,365,0  ,332,332,332,0  ,331,331,0  ,330,330,330,0  ,333,333,0  ,368,368,368,0  ,384,384,0  ,299,299,299,299,299,299,299,0  ,295,295,295,295,295,295,295,0  ,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,0  ,310,310,310,310,310,0  ,314,314,0  ,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0  ,252,252,252,0  ,217,217,0  ,274,274,274,274,274,274,0  ,231,231,0  ,272,0  ,178,178,178,0  ,232,232,232,232,0  ,228,228,228,0  ,246,246,246,0  ,221,221,221,221,221,221,221,221,221,221,221,0  ,180,180,180,180,180,180,180,180,180,180,0  ,242,242,242,0  ,235,235,235,235,0  ,254,254,254,0  ,223,223,223,0  ,265,265,0  ,260,260,0  ,255,255,0  ,281,281,0  ,176,176,176,176,0  ,194,194,0  ,264
0  ,376,376,0  ,340,340,340,0  ,317,317,0  ,326,326,326,326,326,326,0  ,370,370,370,0  ,366,366,0  ,386,386,386,386,0  ,382,382,382,0  ,352,352,352,352,0  ,351,351,351,351,0  ,350,350,350,350,350,350,350,350,0  ,393,393,0  ,391,391,0  ,388,0  ,385,385,385,0  ,349,349,349,0  ,365,365,0  ,332,332,332,0  ,331,331,0  ,330,330,330,0  ,333,333,0  ,368,368,368,0  ,384,384,0  ,0  ,0  ,299,299,299,299,299,299,299,0  ,295,295,295,295,295,295,295,0  ,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,0  ,310,310,310,310,310,0  ,314,314,314,0  ,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0  ,252,252,252,252,0  ,217,217,0  ,274,274,274,274,274,0  ,231,231,0  ,272,272,0  ,178,178,178,0  ,232,232,232,232,0  ,228,228,228,0  ,246,246,0  ,221,221,221,221,221,221,221,221,221,221,221,0  ,180,180,180,180,180,180,180,180,180,180,0  ,242,242,0  ,235,235,235,235,235,0  ,254,254,0  ,223,223,223,0  ,265,265,0  ,260,260,0  ,255,255,0  ,281,281,0  ,176,176,176,176,0  ,194,194,0  ,264,264
353,0  ,376,376,0  ,340,340,340,0  ,317,317,0  ,326,326,326,326,326,326,0  ,370,370,370,0  ,366,366,0  ,386,386,386,386,0  ,382,382,382,0  ,352,352,352,352,0  ,351,351,351,0  ,350,350,350,350,350,350,350,350,0  ,393,393,0  ,391,391,0  ,388,0  ,385,385,0  ,349,349,349,0  ,365,365,0  ,332,332,332,0  ,331,331,0  ,330,330,330,0  ,333,333,0  ,368,368,368,0  ,384,384,0  ,367,0  ,289,0  ,299,299,299,299,299,299,299,0  ,295,295,295,295,295,295,295,0  ,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,0  ,310,310,310,310,310,0  ,314,314,314,314,0  ,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0  ,252,252,252,252,0  ,217,217,0  ,274,274,274,274,0  ,231,231,231,0  ,272,272,0  ,178,178,178,0  ,232,232,232,232,0  ,228,228,228,0  ,246,0  ,221,221,221,221,221,221,221,221,221,221,221,0  ,180,180,180,180,180,180,180,180,180,180,0  ,242,242,0  ,235,235,235,235,235,0  ,254,254,0  ,223,223,0  ,265,265,0  ,260,260,0  ,255,255,0  ,281,281,0  ,176,176,176,176,0  ,194,194,0  ,264,264,264
353,353,0  ,376,376,0  ,340,340,340,0  ,317,317,0  ,326,326,326,326,326,326,0  ,0  ,370,370,0  ,366,366,0  ,386,386,386,386,0  ,382,382,382,0  ,352,352,352,352,0  ,351,351,0  ,350,350,350,350,350,350,350,350,0  ,393,393,0  ,391,391,0  ,388,0  ,385,385,0  ,349,349,0  ,365,365,0  ,332,332,332,0  ,331,331,0  ,330,330,330,0  ,333,333,0  ,368,368,368,0  ,384,384,0  ,367,367,0  ,289,289,0  ,299,299,299,299,299,299,299,0  ,295,295,295,295,295,295,295,0  ,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,0  ,310,310,310,310,310,0  ,314,314,314,314,314,0  ,0  ,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0  ,190,0  ,252,252,252,252,0  ,217,217,0  ,274,274,274,0  ,231,231,231,231,0  ,272,272,0  ,178,178,178,0  ,232,232,232,232,0  ,228,228,228,0  ,221,221,221,221,221,221,221,221,221,221,221,221,0  ,180,180,180,180,180,180,180,180,180,180,0  ,242,242,0  ,235,235,235,235,235,0  ,254,254,0  ,223,0  ,265,265,0  ,260,260,0  ,255,255,0  ,281,281,0  ,176,176,176,176,0  ,194,194,0  ,264,264,264,264
353,353,353,0  ,376,376,0  ,340,340,340,0  ,317,317,0  ,326,326,326,326,326,0  ,354,0  ,370,370,0  ,366,366,0  ,386,386,386,386,0  ,382,382,382,0  ,352,352,352,352,0  ,351,0  ,350,350,350,350,350,350,350,350,0  ,393,393,0  ,391,391,0  ,388,0  ,385,385,0  ,349,0  ,365,365,0  ,332,332,332,0  ,331,331,0  ,330,330,330,0  ,333,333,0  ,368,368,368,0  ,384,384,0  ,367,367,367,0  ,289,289,289,0  ,299,299,299,299,299,299,299,0  ,295,295,295,295,295,295,295,0  ,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,0  ,310,310,310,310,310,0  ,314,314,314,314,314,0  ,287,287,0  ,288,288,288,288,288,288,288,288,288,288,288,288,288,0  ,190,190,0  ,252,252,252,252,0  ,217,217,0  ,274,274,0  ,231,231,231,231,231,0  ,272,272,0  ,178,178,178,0  ,232,232,232,232,0  ,228,228,228,0  ,221,221,221,221,221,221,221,221,221,221,221,0  ,180,180,180,180,180,180,180,180,180,180,0  ,242,242,0  ,235,235,235,235,235,0  ,254,254,254,0  ,265,265,0  ,260,260,0  ,255,255,0  ,281,281,0  ,176,176,176,176,0  ,194,194,0  ,264,264,264,264,0  
353,353,353,353,0  ,376,376,0  ,340,340,340,0  ,317,317,0  ,326,326,326,0  ,322,0  ,0  ,370,370,370,0  ,366,366,0  ,386,386,386,386,0  ,382,382,382,0  ,352,352,352,352,0  ,350,350,350,350,350,350,350,350,350,0  ,393,393,0  ,391,391,0  ,388,0  ,385,385,385,0  ,365,365,0  ,332,332,332,0  ,331,331,0  ,330,330,330,0  ,333,333,0  ,368,368,368,0  ,384,384,0  ,367,367,367,367,0  ,289,289,289,289,0  ,299,299,299,299,299,299,299,0  ,295,295,295,295,295,295,295,0  ,301,301,301,301,301,301,301,301,301,301,301,301,301,0  ,310,310,310,310,310,0  ,314,314,314,314,314,0  ,292,0  ,287,287,0  ,288,288,288,288,288,288,288,288,288,288,288,288,0  ,190,190,190,0  ,252,252,252,252,0  ,217,217,0  ,274,274,0  ,231,231,231,231,231,0  ,272,272,0  ,178,178,178,0  ,232,232,232,232,0  ,228,228,0  ,221,221,221,221,221,221,221,221,221,221,221,0  ,180,180,180,180,180,180,180,180,180,180,0  ,242,242,0  ,235,235,235,235,235,0  ,254,254,0  ,265,265,0  ,260,260,260,0  ,255,0  ,281,281,0  ,176,176,176,176,0  ,194,194,0  ,264,264,264,264,0  ,195
0  ,353,353,353,353,0  ,376,376,0  ,340,340,340,0  ,317,317,0  ,326,326,326,0  ,0  ,0  ,370,370,370,370,0  ,366,366,0  ,386,386,386,386,0  ,382,382,382,0  ,352,352,352,352,0  ,350,350,350,350,350,350,350,350,0  ,393,393,0  ,391,391,0  ,388,0  ,385,385,0  ,365,365,0  ,332,332,332,0  ,331,331,0  ,330,330,330,0  ,333,333,0  ,368,368,368,0  ,384,384,0  ,367,367,367,0  ,0  ,289,289,289,289,289,289,0  ,299,299,299,299,299,299,299,0  ,295,295,295,295,295,295,295,0  ,301,301,301,301,301,301,301,301,301,301,301,0  ,310,310,310,310,310,0  ,314,314,314,314,314,0  ,292,292,0  ,287,287,287,0  ,288,288,288,288,288,288,288,288,288,288,288,0  ,190,190,190,190,0  ,252,252,252,252,0  ,217,217,0  ,274,274,0  ,231,231,231,231,231,0  ,272,272,0  ,178,178,178,0  ,232,232,232,232,0  ,228,0  ,221,221,221,221,221,221,221,221,221,221,221,0  ,180,180,180,180,180,180,180,180,180,180,0  ,242,242,0  ,235,235,235,235,235,0  ,254,254,0  ,265,0  ,260,260,260,260,0  ,255,0  ,281,0  ,176,176,176,176,0  ,194,194,0  ,264,264,264,264,0  ,195,195
362,0  ,353,353,353,353,0  ,376,376,0  ,340,340,340,0  ,317,317,0  ,326,326,326,326,326,0  ,370,370,370,370,0  ,366,366,0  ,386,386,386,386,0  ,382,382,382,0  ,352,352,352,0  ,350,350,350,350,350,350,350,350,0  ,393,393,0  ,391,391,0  ,388,0  ,385,385,0  ,365,0  ,332,332,332,0  ,331,331,0  ,330,330,330,0  ,333,333,0  ,368,368,368,0  ,384,384,0  ,367,367,367,0  ,337,0  ,289,289,289,289,289,289,289,0  ,299,299,299,299,299,299,299,0  ,295,295,295,295,295,295,295,0  ,301,301,301,301,301,301,301,301,301,0  ,310,310,310,0  ,0  ,0  ,314,314,314,314,314,0  ,292,292,0  ,287,287,287,287,287,0  ,288,288,288,288,288,288,288,288,288,288,0  ,0  ,190,190,190,190,0  ,252,252,252,252,0  ,217,217,0  ,274,274,0  ,231,231,231,231,231,0  ,272,272,0  ,178,178,178,0  ,232,232,232,232,0  ,221,221,221,221,221,221,221,221,221,221,221,221,0  ,180,180,180,180,180,180,180,180,180,180,0  ,242,242,0  ,235,235,235,235,235,0  ,254,254,254,0  ,260,260,260,260,260,0  ,255,0  ,281,0  ,176,176,176,0  ,194,194,0  ,264,264,264,264,0  ,195,195,195
362,362,0  ,353,353,353,353,0  ,376,376,0  ,340,340,340,0  ,317,317,0  ,326,326,326,326,326,0  ,370,370,370,370,0  ,366,366,0  ,386,386,386,386,0  ,382,382,382,0  ,352,352,0  ,350,350,350,350,350,350,350,350,0  ,393,393,0  ,391,391,0  ,388,0  ,385,385,385,0  ,332,332,332,0  ,331,331,0  ,330,330,330,0  ,333,333,0  ,368,368,368,0  ,384,384,0  ,367,367,367,0  ,337,337,0  ,289,289,289,289,289,289,289,289,0  ,299,299,299,299,299,299,299,0  ,0  ,0  ,0  ,295,295,295,295,0  ,301,301,301,301,301,301,301,0  ,310,310,310,0  ,293,0  ,0  ,314,314,314,314,0  ,292,292,0  ,291,0  ,287,287,287,287,287,0  ,288,288,288,288,288,288,288,288,0  ,266,266,0  ,190,190,190,190,0  ,252,252,252,252,0  ,217,217,0  ,274,274,0  ,231,231,231,231,231,0  ,272,272,0  ,178,178,178,0  ,232,232,232,232,0  ,221,221,221,221,221,221,221,221,221,221,221,0  ,180,180,180,180,180,180,180,180,180,180,0  ,242,242,0  ,235,235,235,235,235,0  ,254,254,0  ,260,260,260,260,260,260,0  ,255,255,0  ,176,176,176,0  ,194,194,0  ,264,264,264,264,0  ,195,195,195,195
0  ,362,362,0  ,353,353,353,353,0  ,376,376,0  ,340,340,340,0  ,317,317,0  ,326,326,326,326,326,0  ,370,370,370,370,0  ,366,366,0  ,386,386,386,386,0  ,382,382,382,0  ,352,0  ,350,350,350,350,350,350,350,350,0  ,393,393,0  ,391,391,0  ,388,0  ,385,385,0  ,332,332,332,0  ,331,331,0  ,330,330,330,0  ,333,333,0  ,368,368,368,0  ,384,384,0  ,367,367,367,0  ,337,337,337,0  ,289,289,289,289,289,289,289,289,289,0  ,299,299,299,299,299,299,0  ,0  ,0  ,306,0  ,295,295,295,295,0  ,301,301,301,301,301,301,0  ,310,310,310,310,0  ,304,0  ,314,314,314,0  ,292,292,0  ,291,291,0  ,287,287,287,287,287,287,0  ,288,288,288,288,288,288,0  ,285,0  ,266,266,0  ,0  ,0  ,190,190,0  ,252,252,252,252,0  ,217,217,0  ,274,274,0  ,231,231,231,231,231,0  ,272,272,0  ,178,178,178,0  ,232,232,232,0  ,221,221,221,221,221,221,221,221,221,221,221,0  ,180,180,180,180,180,180,180,180,180,180,0  ,242,242,0  ,235,235,235,235,235,0  ,254,254,0  ,260,260,260,260,260,260,0  ,255,0  ,176,176,176,176,0  ,194,0  ,264,264,0  ,0  ,0  ,195,195,195,195,195
377,0  ,362,362,0  ,353,353,353,353,0  ,376,376,0  ,340,340,340,0  ,317,317,0  ,326,326,326,326,326,0  ,370,370,370,370,0  ,366,366,0  ,386,386,386,386,0  ,382,382,382,0  ,350,350,350,350,350,350,350,350,350,0  ,393,393,0  ,391,391,0  ,388,0  ,385,385,0  ,332,332,0  ,331,331,0  ,330,330,330,0  ,333,333,0  ,368,368,368,0  ,384,384,0  ,367,367,367,0  ,337,337,337,337,0  ,289,289,289,289,289,289,289,289,289,289,0  ,299,299,299,299,299,0  ,0  ,315,0  ,0  ,295,295,295,295,295,0  ,301,301,301,301,301,0  ,310,310,310,310,0  ,0  ,314,314,314,0  ,292,292,0  ,291,291,291,0  ,287,287,287,287,287,287,287,0  ,288,288,288,288,0  ,285,285,0  ,266,266,0  ,0  ,220,0  ,190,190,0  ,252,252,252,252,0  ,217,217,0  ,274,274,0  ,231,231,231,231,231,0  ,272,272,0  ,178,178,178,0  ,232,232,0  ,221,221,221,221,221,221,221,221,221,221,221,0  ,180,180,180,180,180,180,180,180,180,180,0  ,242,242,0  ,235,235,235,235,235,0  ,254,254,0  ,260,260,260,260,260,260,0  ,255,0  ,176,176,176,176,0  ,194,0  ,264,0  ,236,0  ,0  ,195,195,195,195,195
377,377,0  ,362,362,0  ,353,353,353,353,0  ,376,376,0  ,340,340,340,0  ,317,317,0  ,326,326,326,326,326,0  ,370,370,370,370,0  ,366,366,0  ,386,386,386,386,0  ,382,382,382,0  ,350,350,350,350,350,350,350,350,0  ,393,393,0  ,391,391,0  ,388,0  ,385,385,0  ,332,0  ,331,331,0  ,330,330,330,0  ,333,333,0  ,368,368,368,0  ,384,384,0  ,367,367,367,0  ,337,337,337,337,337,0  ,289,289,289,289,289,289,289,289,289,289,289,0  ,299,299,299,299,0  ,313,0  ,0  ,0  ,295,295,295,295,295,295,0  ,301,301,301,301,0  ,310,310,310,0  ,314,314,314,314,0  ,292,292,0  ,291,291,291,291,0  ,287,287,287,287,287,287,287,287,0  ,288,288,0  ,285,285,285,0  ,266,266,0  ,175,0  ,0  ,190,190,190,0  ,252,252,252,252,0  ,217,217,0  ,274,274,0  ,231,231,231,231,231,0  ,272,272,0  ,178,178,178,0  ,232,0  ,221,221,221,221,221,221,221,221,221,221,221,0  ,180,180,180,180,180,180,180,180,180,180,0  ,242,242,0  ,235,235,235,235,235,0  ,254,254,0  ,260,260,260,260,260,260,0  ,255,0  ,176,176,176,176,0  ,194,0  ,264,264,0  ,279,0  ,195,195,195,195,195
